,unit_name,date,unit_work,unit_parks,unit_retail,unit_grocery,unit_transit,unit_residential,subunit_name,subunit_work,subunit_parks,subunit_retail,subunit_grocery,subunit_transit,subunit_residential
1677,South Dakota,2020-03-29,-0.25,,-0.35,,-0.31,,Roberts County,-0.29,,-0.37,,-0.33,
1678,South Dakota,2020-03-29,-0.25,,-0.35,,-0.31,,Shannon County,-0.3,,-0.5,-0.11,,
1679,South Dakota,2020-03-29,-0.25,,-0.35,,-0.31,,Spink County,-0.28,,,,,
1680,South Dakota,2020-03-29,-0.25,,-0.35,,-0.31,,Todd County,-0.43,,,-0.26,,
1681,South Dakota,2020-03-29,-0.25,,-0.35,,-0.31,,Tripp County,,0.8,,,,
1682,South Dakota,2020-03-29,-0.25,,-0.35,,-0.31,,Turner County,-0.21,,,,,
1683,South Dakota,2020-03-29,-0.25,,-0.35,,-0.31,,Union County,-0.17,,-0.3,-0.15,-0.18,
1684,South Dakota,2020-03-29,-0.25,,-0.35,,-0.31,,Walworth County,-0.37,0.8,,,,
1685,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Anderson County,-0.31,0.65,-0.3,,,
1686,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Bedford County,-0.33,,-0.17,,,0.14
1687,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Benton County,-0.3,,-0.28,0.16,-0.25,
1688,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Bledsoe County,-0.29,,-0.23,0.18,,
1689,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Blount County,-0.39,0.35,-0.35,,-0.79,
1690,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Bradley County,-0.24,,-0.34,,-0.18,
1691,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Campbell County,-0.29,0.3,-0.16,,-0.12,0.1
1692,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Cannon County,-0.24,,0.34,0.15,,
1693,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Carroll County,-0.26,,-0.33,,,
1694,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Carter County,-0.21,0.16,-0.15,,,0.11
1695,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Cheatham County,-0.32,,,0.23,-0.36,0.16
1696,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Chester County,-0.28,,-0.13,,,
1697,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Claiborne County,-0.26,,-0.28,0.29,,
1698,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Clay County,-0.28,,,,,
1699,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Cocke County,-0.36,,-0.24,-0.11,-0.2,0.11
1700,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Coffee County,-0.33,,-0.29,,-0.35,0.14
1701,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Crockett County,-0.11,,,,,
1702,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Cumberland County,-0.32,,-0.22,-0.13,-0.25,0.11
1703,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Davidson County,-0.44,,-0.44,-0.17,-0.64,0.11
1704,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,DeKalb County,-0.34,,,0.26,,
1705,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Decatur County,-0.28,,-0.1,,,
1706,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Dickson County,-0.34,,-0.3,-0.13,-0.19,0.15
1707,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Dyer County,-0.21,,-0.21,,,0.11
1708,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Fayette County,-0.35,,-0.15,0.46,-0.3,
1709,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Fentress County,-0.19,,-0.19,,,
1710,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Franklin County,-0.35,,-0.15,,,0.12
1711,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Gibson County,-0.25,,-0.18,,,0.12
1712,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Giles County,-0.24,,-0.14,,-0.25,
1713,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Grainger County,-0.2,,-0.46,,,
1714,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Greene County,-0.19,,-0.26,,,
1715,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Grundy County,-0.33,,-0.52,,,
1716,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Hamblen County,-0.28,,-0.29,-0.12,,0.12
1717,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Hamilton County,-0.36,0.17,-0.46,-0.15,-0.39,0.1
1718,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Hancock County,-0.39,,,,,
1719,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Hardeman County,-0.28,,-0.11,,,
1720,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Hardin County,-0.29,,-0.24,,,
1721,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Hawkins County,-0.25,,-0.14,,,0.12
1722,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Haywood County,-0.24,,-0.11,,,
1723,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Henderson County,-0.33,,-0.21,0.11,,
1724,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Henry County,-0.3,,-0.15,,,0.11
1725,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Hickman County,-0.26,,-0.28,,,
1726,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Houston County,-0.27,,-0.37,-0.17,,
1727,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Humphreys County,-0.26,,-0.12,,,
1728,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Jackson County,-0.31,,,,,
1729,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Jefferson County,-0.37,,-0.14,-0.1,-0.17,0.13
1730,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Johnson County,-0.2,,-0.26,,,
1731,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Knox County,-0.4,0.35,-0.41,-0.16,-0.28,0.1
1732,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Lauderdale County,-0.21,,,0.21,,
1733,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Lawrence County,-0.28,,-0.22,,,0.12
1734,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Lewis County,-0.39,,,,,
1735,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Lincoln County,-0.21,,-0.23,,,
1736,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Loudon County,-0.4,,-0.27,,-0.22,0.13
1737,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Macon County,-0.33,,-0.16,,,
1738,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Madison County,-0.33,-0.14,-0.37,-0.15,-0.32,
1739,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Marion County,-0.28,0.29,-0.27,-0.26,-0.16,
1740,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Marshall County,-0.29,,,0.11,-0.34,0.14
1741,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Maury County,-0.33,-0.33,-0.3,-0.15,-0.15,
1742,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,McMinn County,-0.29,,-0.29,-0.13,-0.23,0.12
1743,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,McNairy County,-0.17,,-0.17,,-0.2,
1744,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Meigs County,-0.28,,-0.12,0.14,,
1745,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Monroe County,-0.37,,-0.22,,,0.14
1746,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Montgomery County,-0.32,0.91,-0.33,,-0.13,
1747,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Moore County,-0.29,,,,,
1748,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Morgan County,-0.11,,,,,
1749,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Obion County,-0.24,,-0.28,0.14,,
1750,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Overton County,-0.3,,-0.11,,,
1751,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Perry County,-0.3,0.8,,,,
1752,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Polk County,-0.29,,-0.29,,,
1753,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Putnam County,-0.3,,-0.25,-0.14,-0.11,
1754,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Rhea County,-0.26,,,,,0.11
1755,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Roane County,-0.27,-0.19,-0.16,,,0.13
1756,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Robertson County,-0.36,,-0.25,,-0.25,0.15
1757,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Rutherford County,-0.35,0.74,-0.35,-0.12,-0.16,0.1
1758,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Scott County,-0.2,,-0.19,,,
1759,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Sequatchie County,-0.25,,-0.2,0.11,,
1760,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Sevier County,-0.53,-0.55,-0.64,-0.29,,0.12
1761,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Shelby County,-0.32,,-0.36,,-0.25,0.1
1762,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Smith County,-0.13,,-0.17,0.15,-0.1,
1763,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Stewart County,-0.23,,-0.23,0.11,,
1764,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Sullivan County,-0.3,-0.22,-0.33,-0.1,-0.44,
1765,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Sumner County,-0.36,,-0.35,-0.13,,0.1
1766,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Tipton County,-0.29,,-0.19,,,0.16
1767,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Trousdale County,-0.33,,-0.2,0.11,,
1768,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Unicoi County,-0.23,,-0.22,,,
1769,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Union County,-0.17,,-0.24,,,
1770,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Van Buren County,-0.32,,,,,
1771,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Warren County,-0.33,,,0.4,,0.13
1772,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Washington County,-0.33,-0.25,-0.45,-0.15,,
1773,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Wayne County,-0.28,,-0.2,,,
1774,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Weakley County,-0.23,,-0.27,,,
1775,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,White County,-0.44,,-0.35,-0.16,,
1776,Tennessee,2020-03-29,-0.34,0.35,-0.35,,-0.35,,Williamson County,-0.45,0.76,-0.46,-0.2,-0.19,0.12
1777,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Accomack County,-0.26,,-0.3,-0.18,,0.13
1778,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Albemarle County,-0.47,0.36,-0.5,-0.3,-0.55,0.23
1779,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Alexandria,-0.44,0.49,-0.54,-0.22,-0.58,0.16
1780,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Alleghany County,-0.23,,-0.32,,-0.12,
1781,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Amelia County,-0.35,,-0.31,-0.18,,
1782,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Amherst County,-0.23,,,,,
1783,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Appomattox County,-0.3,,-0.2,,,
1784,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Arlington County,-0.5,,-0.62,-0.32,-0.82,0.16
1785,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Augusta County,-0.22,-0.22,-0.39,-0.16,0.52,
1786,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Bath County,,-0.7,,,,
1787,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Bedford County,-0.34,,-0.27,,,0.14
1788,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Bland County,-0.32,,,,-0.19,
1789,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Botetourt County,-0.44,,-0.59,-0.11,-0.2,0.14
1790,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Bristol,-0.32,,-0.2,-0.12,,
1791,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Brunswick County,-0.11,,-0.37,,-0.5,
1792,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Buchanan County,-0.29,,-0.18,,,
1793,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Buckingham County,-0.22,,,,,
1794,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Buena Vista,-0.38,,-0.31,-0.14,,
1795,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Campbell County,-0.33,,-0.26,-0.13,,0.13
1796,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Caroline County,-0.26,-0.7,-0.42,-0.2,-0.37,0.17
1797,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Carroll County,-0.19,,-0.15,0.12,-0.16,
1798,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Charles City County,-0.34,,,,,
1799,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Charlotte County,-0.28,,-0.2,0.2,,
1800,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Charlottesville,-0.49,-0.39,-0.68,-0.3,-0.58,0.15
1801,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Chesapeake,-0.36,0.35,-0.35,-0.18,-0.18,
1802,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Chesterfield County,-0.39,0.27,-0.4,-0.21,-0.19,0.1
1803,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Clarke County,-0.36,,-0.43,-0.19,,
1804,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Colonial Heights,-0.34,,-0.46,-0.26,,
1805,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Covington,-0.26,,-0.27,,,
1806,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Craig County,-0.24,,,,,
1807,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Culpeper County,-0.28,,-0.33,-0.12,,0.16
1808,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Cumberland County,-0.28,,-0.62,-0.24,,
1809,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Danville,-0.35,,-0.35,,-0.14,0.11
1810,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Dickenson County,-0.29,,-0.14,-0.11,,
1811,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Dinwiddie County,-0.24,,0.35,-0.29,,0.14
1812,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Emporia,-0.16,,-0.41,,-0.2,
1813,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Essex County,-0.28,,-0.18,0.1,,
1814,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Fairfax,-0.51,-0.26,-0.65,-0.4,,
1815,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Fairfax County,-0.46,0.15,-0.49,-0.24,-0.46,0.15
1816,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Falls Church,-0.74,,-0.7,-0.39,,
1817,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Fauquier County,-0.32,,-0.29,-0.34,,0.2
1818,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Floyd County,-0.29,,-0.32,,,
1819,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Fluvanna County,-0.34,,-0.79,-0.31,,
1820,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Franklin,-0.25,,-0.11,0.22,-0.14,
1821,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Franklin County,-0.28,,-0.16,,,0.13
1822,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Frederick County,-0.29,,-0.37,-0.26,-0.33,0.13
1823,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Fredericksburg,-0.39,0.1,-0.51,-0.29,-0.67,
1824,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Galax,-0.32,,-0.26,0.15,,
1825,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Giles County,-0.16,,-0.19,,,
1826,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Gloucester County,-0.26,,-0.27,0.12,,0.15
1827,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Goochland County,-0.38,,-0.43,-0.22,,
1828,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Grayson County,-0.18,,,,,
1829,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Greene County,-0.33,,-0.18,-0.15,,
1830,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Greensville County,-0.18,,,,-0.24,
1831,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Halifax County,-0.28,,-0.24,-0.11,,0.12
1832,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Hampton,-0.32,,-0.34,,,0.1
1833,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Hanover County,-0.38,,-0.37,-0.23,-0.25,0.2
1834,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Harrisonburg,-0.36,,-0.51,-0.2,-0.24,0.16
1835,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Henrico County,-0.36,0.28,-0.42,-0.22,-0.71,0.11
1836,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Henry County,-0.28,,-0.17,,,0.11
1837,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Hopewell,-0.29,,-0.31,,,0.11
1838,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Isle of Wight County,-0.33,,-0.26,-0.11,,0.18
1839,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,James City County,-0.47,,-0.59,,,0.19
1840,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,King George County,-0.31,,-0.31,-0.37,-0.28,
1841,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,King William County,-0.2,,-0.13,,,
1842,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,King and Queen County,-0.29,,,,,
1843,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Lancaster County,-0.25,,,,,
1844,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Lee County,-0.13,,-0.18,0.1,,
1845,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Lexington,,,-0.61,-0.14,,
1846,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Loudoun County,-0.44,-0.11,-0.5,-0.24,-0.8,0.15
1847,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Louisa County,-0.32,,-0.22,-0.13,,0.17
1848,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Lunenburg County,-0.29,,,,,
1849,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Lynchburg,-0.35,,-0.45,-0.18,,
1850,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Madison County,-0.36,,-0.53,-0.34,,
1851,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Manassas,-0.34,,-0.35,-0.16,-0.41,0.19
1852,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Manassas Park,-0.33,,-0.49,,,
1853,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Martinsville,-0.35,,-0.36,,,
1854,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Mathews County,-0.33,,-0.64,,,
1855,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Mecklenburg County,-0.16,,-0.23,,-0.26,
1856,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Middlesex County,-0.31,,-0.44,0.12,,
1857,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Montgomery County,-0.35,,-0.53,-0.18,-0.26,
1858,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Nelson County,-0.38,,-0.42,,,
1859,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,New Kent County,-0.41,,-0.22,,-0.4,
1860,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Newport News,-0.31,0.55,-0.37,-0.1,-0.32,
1861,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Norfolk,-0.31,0.37,-0.36,,-0.56,
1862,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Northampton County,-0.14,,-0.32,-0.22,,
1863,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Northumberland County,-0.24,,-0.31,-0.18,,
1864,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Norton,,,-0.29,,,
1865,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Nottoway County,-0.11,,-0.3,0.38,,
1866,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Orange County,-0.23,,-0.25,-0.15,,0.11
1867,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Page County,-0.33,-0.17,-0.14,,,
1868,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Patrick County,-0.17,,-0.18,0.25,,
1869,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Petersburg,-0.25,,-0.23,,-0.2,0.13
1870,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Pittsylvania County,-0.31,,-0.15,,,0.12
1871,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Poquoson,-0.44,,-0.16,,,
1872,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Portsmouth,-0.34,0.53,-0.2,-0.1,,
1873,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Powhatan County,-0.37,,-0.26,-0.28,,
1874,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Prince Edward County,-0.32,,-0.35,-0.19,,
1875,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Prince George County,-0.28,,-0.29,-0.31,-0.32,0.17
1876,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Prince William County,-0.4,0.3,-0.45,-0.22,-0.27,0.13
1877,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Pulaski County,-0.31,,-0.13,,,0.13
1878,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Radford,-0.33,,-0.59,-0.11,,
1879,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Rappahannock County,-0.28,,,,,
1880,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Richmond,-0.37,0.83,-0.47,-0.11,-0.19,0.1
1881,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Richmond County,-0.19,,-0.34,-0.25,,
1882,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Roanoke,-0.33,0.49,-0.44,,-0.43,
1883,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Roanoke County,-0.4,,-0.29,-0.15,,0.1
1884,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Rockbridge County,-0.27,,-0.28,,-0.2,
1885,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Rockingham County,-0.27,,-0.29,-0.1,-0.22,
1886,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Russell County,-0.15,,-0.22,-0.14,,
1887,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Salem,-0.3,,-0.33,,,
1888,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Scott County,-0.26,,-0.18,,,
1889,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Shenandoah County,-0.32,,-0.27,-0.1,-0.22,0.16
1890,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Smyth County,-0.14,,-0.21,,,
1891,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Southampton County,-0.29,,-0.27,,,
1892,Virginia,2020-03-29,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Spotsylvania County,-0.4,,-0.42,-0.17,,0.1
